id,year,date,title,relative_path,char_count,line_count
"3743ef43362e","2026","2026-01-01","10个月打满400亿美元！孙正义重注OpenAI冲刺万亿估值","2026/2026-01-01_10个月打满400亿美元！孙正义重注OpenAI冲刺万亿估值.txt","2608","73"
"f32575ea06d9","2026","2026-01-01","马斯克10年梦成真！特斯拉全球首次自动驾驶横穿美国，人类0接管","2026/2026-01-01_马斯克10年梦成真！特斯拉全球首次自动驾驶横穿美国，人类0接管.txt","3801","125"
"61e2acbd048b","2026","2026-01-01","新智元十年，上地AI家，邀你加入！","2026/2026-01-01_新智元十年，上地AI家，邀你加入！.txt","1774","153"
"a6fb1220e497","2026","2026-01-01","F1暴涨20分，推理速度恒定！新架构VGent：多目标定位又快又准","2026/2026-01-01_F1暴涨20分，推理速度恒定！新架构VGent：多目标定位又快又准.txt","4275","72"
"ba57a57ff6eb","2026","2026-01-02","2nm芯片量产落地！台积电悄悄「掀桌」，三星英特尔慌了","2026/2026-01-02_2nm芯片量产落地！台积电悄悄「掀桌」，三星英特尔慌了.txt","3657","97"
"ac09bdbbe56b","2026","2026-01-02","谷歌DeepMind爆出震撼预言！2026年，持续学习将让AI「永生」","2026/2026-01-02_谷歌DeepMind爆出震撼预言！2026年，持续学习将让AI「永生」.txt","3585","103"
"cb6a869453db","2026","2026-01-02","继Ilya之后，KAN一作再发檄文：Scaling终将撞铁壁！","2026/2026-01-02_继Ilya之后，KAN一作再发檄文：Scaling终将撞铁壁！.txt","4039","179"
"57b0317fa34d","2026","2026-01-03","30天没写一行代码，他却赚了10亿美金！","2026/2026-01-03_30天没写一行代码，他却赚了10亿美金！.txt","3750","147"
"a55a8759cd54","2026","2026-01-03","陶哲轩泼冷水：我不相信AGI！但又一数学难题被GPT-5.2 Pro攻克","2026/2026-01-03_陶哲轩泼冷水：我不相信AGI！但又一数学难题被GPT-5.2 Pro攻克.txt","3828","100"
"86e955904b19","2026","2026-01-03","英伟达仍是王者！GB200贵一倍却暴省15倍，AMD输得彻底","2026/2026-01-03_英伟达仍是王者！GB200贵一倍却暴省15倍，AMD输得彻底.txt","4658","114"
"55dffa6a6d6b","2026","2026-01-04","田渊栋：2025年年终总结（一）","2026/2026-01-04_田渊栋：2025年年终总结（一）.txt","3628","96"
"1ded762a7f0e","2026","2026-01-04","AI巨头们开抢实习生！月薪12.8万砸你","2026/2026-01-04_AI巨头们开抢实习生！月薪12.8万砸你.txt","3099","60"
"6927392bf220","2026","2026-01-04","Anthropic打响「去CUDA」第一枪！210亿美元豪购谷歌100万块TPU","2026/2026-01-04_Anthropic打响「去CUDA」第一枪！210亿美元豪购谷歌100万块TPU.txt","3292","114"
"380051cc5789","2026","2026-01-05","谷歌430万颗TPU暴击CUDA护城河！Meta「割肉」助攻","2026/2026-01-05_谷歌430万颗TPU暴击CUDA护城河！Meta「割肉」助攻.txt","2409","62"
"3ced6f1d2d11","2026","2026-01-05","蚂蚁·安诊儿医疗大模型：正式开源并登顶权威医疗榜单","2026/2026-01-05_蚂蚁·安诊儿医疗大模型：正式开源并登顶权威医疗榜单.txt","9627","426"
"77788338b5ea","2026","2026-01-05","AI泡沫越大鱼越贵！YC合伙人复盘2025年AI创业","2026/2026-01-05_AI泡沫越大鱼越贵！YC合伙人复盘2025年AI创业.txt","3480","60"
"45c1496798ca","2026","2026-01-06","今夜无显卡！老黄引爆Rubin时代，6颗芯狂飙5倍算力","2026/2026-01-06_今夜无显卡！老黄引爆Rubin时代，6颗芯狂飙5倍算力.txt","7170","187"
"6e1c97f0f777","2026","2026-01-06","清华挖出「幻觉」的罪魁祸首：预训练产生的0.1%神经元","2026/2026-01-06_清华挖出「幻觉」的罪魁祸首：预训练产生的0.1%神经元.txt","3473","63"
"5fbe0b8a30d8","2026","2026-01-06","AI教父Bengio警告人类：必须停止ASI研发，防范AI失控末日！","2026/2026-01-06_AI教父Bengio警告人类：必须停止ASI研发，防范AI失控末日！.txt","3496","107"
"c4625248e349","2026","2026-01-07","1人顶1个Infra团队！OpenAI前CTO新招，让大模型训练跌成白菜价","2026/2026-01-07_1人顶1个Infra团队！OpenAI前CTO新招，让大模型训练跌成白菜价.txt","5066","217"
"85ecb7f30360","2026","2026-01-07","库克送礼，老黄放贷，马斯克画饼：2025科技圈的「生存三部曲」","2026/2026-01-07_库克送礼，老黄放贷，马斯克画饼：2025科技圈的「生存三部曲」.txt","2498","67"
"dd45dfae7dec","2026","2026-01-07","网民票选AI王者，LMArena一夜变17亿美元独角兽！","2026/2026-01-07_网民票选AI王者，LMArena一夜变17亿美元独角兽！.txt","3598","82"
"2df4642e92d6","2026","2026-01-08","谁说老实人赚不到钱？Claude用一张3500亿的支票打脸OpenAI","2026/2026-01-08_谁说老实人赚不到钱？Claude用一张3500亿的支票打脸OpenAI.txt","3277","82"
"8a37bff5cef9","2026","2026-01-08","AI月产十亿行代码，暴增76%！程序员论坛炸锅：代码行数≠生产力！","2026/2026-01-08_AI月产十亿行代码，暴增76%！程序员论坛炸锅：代码行数≠生产力！.txt","2873","44"
"019d7b03d36a","2026","2026-01-08","Transformer已死？DeepMind正在押注另一条AGI路线","2026/2026-01-08_Transformer已死？DeepMind正在押注另一条AGI路线.txt","4782","211"
"4e44eb9db9e7","2026","2026-01-09","DeepMind发布SIMA 2！打通「感知-推理-行动-反思」闭环","2026/2026-01-09_DeepMind发布SIMA 2！打通「感知-推理-行动-反思」闭环.txt","2905","48"
"77e9360b57f2","2026","2026-01-09","MiniMax今早上市，股价疯涨80%！一群95后跑通了中国AI的价值","2026/2026-01-09_MiniMax今早上市，股价疯涨80%！一群95后跑通了中国AI的价值.txt","5399","151"
"eeaebf68e47a","2026","2026-01-09","MIT天才博士刚毕业，就被前OpenAI CTO抢走！年薪或300万起步","2026/2026-01-09_MIT天才博士刚毕业，就被前OpenAI CTO抢走！年薪或300万起步.txt","3267","89"
"7f4a1fc990ff","2026","2026-01-10","2026年职业大洗牌！Hinton：先抢你的，抢完你的抢你的","2026/2026-01-10_2026年职业大洗牌！Hinton：先抢你的，抢完你的抢你的.txt","2860","76"
"646666a8713c","2026","2026-01-10","CES 新爆款！追觅具身智能扫地机，打破「人形唯一论」","2026/2026-01-10_CES 新爆款！追觅具身智能扫地机，打破「人形唯一论」.txt","3005","88"
"4858bd745fd3","2026","2026-01-10","GPT-5.2考赢人类！OpenAI警告：大模型能力已过剩，AGI天花板不是AI","2026/2026-01-10_GPT-5.2考赢人类！OpenAI警告：大模型能力已过剩，AGI天花板不是AI.txt","2913","78"
"8eda50ae8ce7","2026","2026-01-11","2U服务器碾压超算集群！1000美元电费算出314万亿位圆周率","2026/2026-01-11_2U服务器碾压超算集群！1000美元电费算出314万亿位圆周率.txt","2797","39"
"2225c15545b1","2026","2026-01-11","端侧AI最优解：速度破百Token！CES归来就看生态大会","2026/2026-01-11_端侧AI最优解：速度破百Token！CES归来就看生态大会.txt","1645","64"
"47736da45b5b","2026","2026-01-11","硅谷大空头杀回来了！做空甲骨文，英伟达万亿AI泡沫要崩？","2026/2026-01-11_硅谷大空头杀回来了！做空甲骨文，英伟达万亿AI泡沫要崩？.txt","5842","173"
"4a0a1a09391e","2026","2026-01-12","中国高校屠榜2026 CSRankings！上交清华并列第一，北大AI封神","2026/2026-01-12_中国高校屠榜2026 CSRankings！上交清华并列第一，北大AI封神.txt","3893","163"
"4ed9c803913d","2026","2026-01-12","Anthropic CEO自曝：Claude本可抢跑ChatGPT，我们按下了暂停键","2026/2026-01-12_Anthropic CEO自曝：Claude本可抢跑ChatGPT，我们按下了暂停键.txt","4418","156"
"533b016875ae","2026","2026-01-12","Linux祖师爷真香现场！曾嘲讽AI编程是垃圾，如今亲自下场氛围编程","2026/2026-01-12_Linux祖师爷真香现场！曾嘲讽AI编程是垃圾，如今亲自下场氛围编程.txt","4226","153"
"c153df781da4","2026","2026-01-13","比iPhone更疯狂！乔布斯去世15年后，「最像他的人」操刀首款AI硬件","2026/2026-01-13_比iPhone更疯狂！乔布斯去世15年后，「最像他的人」操刀首款AI硬件.txt","6267","223"
"50aff784b974","2026","2026-01-13","顶级商战往往采用最朴素的方式：你叫「微软」，我叫「巨硬」","2026/2026-01-13_顶级商战往往采用最朴素的方式：你叫「微软」，我叫「巨硬」.txt","3009","78"
"6f2d413cbf03","2026","2026-01-13","世界最强医疗模型百川M3发布：AI医疗，奇点已至","2026/2026-01-13_世界最强医疗模型百川M3发布：AI医疗，奇点已至.txt","3876","112"
"9a819d99f26e","2026","2026-01-14","库克退意已决！新CEO候补是个「硬件控」","2026/2026-01-14_库克退意已决！新CEO候补是个「硬件控」.txt","2818","72"
"6ddda31b2cba","2026","2026-01-14","这一次，谷歌Veo 3.1教Sora做视频！角色0变形，4K竖屏直接满分","2026/2026-01-14_这一次，谷歌Veo 3.1教Sora做视频！角色0变形，4K竖屏直接满分.txt","2053","88"
"0d93623c8e50","2026","2026-01-14","Claude自己写出Claude！2小时干完两月活，人类在工位上多余了？","2026/2026-01-14_Claude自己写出Claude！2小时干完两月活，人类在工位上多余了？.txt","3845","110"
"431c8cd4a54a","2026","2026-01-15","35天，版本之子变路人甲：AI榜单太残酷！","2026/2026-01-15_35天，版本之子变路人甲：AI榜单太残酷！.txt","2745","81"
"de61cc72767c","2026","2026-01-15","首个AI同事正式「入编」！CES 2026超级组织引爆","2026/2026-01-15_首个AI同事正式「入编」！CES 2026超级组织引爆.txt","5549","183"
"3703c5002da2","2026","2026-01-15","陶哲轩惊叹！数学奇点初现，AI首次给出人类无法企及的原创证明","2026/2026-01-15_陶哲轩惊叹！数学奇点初现，AI首次给出人类无法企及的原创证明.txt","4592","140"
"03ff72804121","2026","2026-01-16","不敢信？中国AI国家队出手，刚刚通关了万亿主战场「地狱级副本」","2026/2026-01-16_不敢信？中国AI国家队出手，刚刚通关了万亿主战场「地狱级副本」.txt","6345","169"
"afe9747824b8","2026","2026-01-16","思考已成白菜价？黄仁勋一语成谶，物理学家：人类科研只剩3年","2026/2026-01-16_思考已成白菜价？黄仁勋一语成谶，物理学家：人类科研只剩3年.txt","3469","102"
"f2b86a0bb47e","2026","2026-01-16","MiniMax都在用！5500PB幕后功臣首次亮相，国产黑马祭出杀招","2026/2026-01-16_MiniMax都在用！5500PB幕后功臣首次亮相，国产黑马祭出杀招.txt","2918","95"
"3c52a1ef4d03","2026","2026-01-17","硅谷AI战火烧进医院！终于可以告别「天书」化验单了","2026/2026-01-17_硅谷AI战火烧进医院！终于可以告别「天书」化验单了.txt","4974","155"
"3a1fc0890029","2026","2026-01-17","Cursor一夜翻车，AI 300万代码写浏览器被打假！全网群嘲「AI泔水」","2026/2026-01-17_Cursor一夜翻车，AI 300万代码写浏览器被打假！全网群嘲「AI泔水」.txt","5407","155"
"f836cb8f0114","2026","2026-01-17","Transformer亲爹痛斥：当前AI陷死胡同，微调纯属浪费时间！","2026/2026-01-17_Transformer亲爹痛斥：当前AI陷死胡同，微调纯属浪费时间！.txt","3299","94"
"0328faae257f","2026","2026-01-18","马斯克点火全球最大超算，首个1GW狂飙奇点！6万亿Grok 5在训","2026/2026-01-18_马斯克点火全球最大超算，首个1GW狂飙奇点！6万亿Grok 5在训.txt","4611","130"
"ebc0b3ee557a","2026","2026-01-18","图灵巨头反水！ICML新规血洗学术圈，学术散户只能「裸奔」","2026/2026-01-18_图灵巨头反水！ICML新规血洗学术圈，学术散户只能「裸奔」.txt","3093","87"
"816c102e754a","2026","2026-01-18","Gemini准确率从21%飙到97%！谷歌只用了这一招：复制粘贴","2026/2026-01-18_Gemini准确率从21%飙到97%！谷歌只用了这一招：复制粘贴.txt","4393","133"
"95007a56e087","2026","2026-01-19","马斯克狂砸16亿「买」他5年！揭秘特斯拉2号人物，那个睡工厂的狠人","2026/2026-01-19_马斯克狂砸16亿「买」他5年！揭秘特斯拉2号人物，那个睡工厂的狠人.txt","4107","122"
"fdcbb01e1f0a","2026","2026-01-19","字节全球首发AI技能商店：一句话生成Coze Skills，你的经验直接卖钱","2026/2026-01-19_字节全球首发AI技能商店：一句话生成Coze Skills，你的经验直接卖钱.txt","4332","189"
"5dc754b4880f","2026","2026-01-19","AI鉴别攻略全废！别数破折号了，97%的人根本分不清","2026/2026-01-19_AI鉴别攻略全废！别数破折号了，97%的人根本分不清.txt","2586","75"
"3d7ceb5459f5","2026","2026-01-20","刚刚，Claude实现「永久记忆」！官方还没上线，大神已玩疯","2026/2026-01-20_刚刚，Claude实现「永久记忆」！官方还没上线，大神已玩疯.txt","4527","123"
"6a4c9ce60ecc","2026","2026-01-20","首篇具身智能机器人「安全」综述：LLM如何跨越物理鸿沟？","2026/2026-01-20_首篇具身智能机器人「安全」综述：LLM如何跨越物理鸿沟？.txt","1662","71"
"06bd2d11431e","2026","2026-01-20","AI人格集体黑化？Anthropic首次「赛博切脑」，物理斩断毁灭指令","2026/2026-01-20_AI人格集体黑化？Anthropic首次「赛博切脑」，物理斩断毁灭指令.txt","3916","88"
"34d9b50adcc3","2026","2026-01-21","摩尔线程AIBOOK一周实测：开箱即训的「AI Native」体验","2026/2026-01-21_摩尔线程AIBOOK一周实测：开箱即训的「AI Native」体验.txt","5948","233"
"49720fd8dae4","2026","2026-01-21","学术海报不用愁，一句话精准自动编辑，华东师大开源APEX","2026/2026-01-21_学术海报不用愁，一句话精准自动编辑，华东师大开源APEX.txt","3678","108"
"a7ad2801f5f3","2026","2026-01-21","中国团队一夜封神，AI出海「全球第一」！曾靠游戏狂赚10亿美金","2026/2026-01-21_中国团队一夜封神，AI出海「全球第一」！曾靠游戏狂赚10亿美金.txt","4571","106"
"93db9a4f16bf","2026","2026-01-22","抱歉ChatGPT Health！全球应用能力最强的医疗AI在中国","2026/2026-01-22_抱歉ChatGPT Health！全球应用能力最强的医疗AI在中国.txt","3533","155"
"45c72aae24bc","2026","2026-01-22","曝光马斯克AGI秘密的他，被xAI开除了？","2026/2026-01-22_曝光马斯克AGI秘密的他，被xAI开除了？.txt","4337","153"
"f5bed0961c93","2026","2026-01-22","视频理解+开放网络搜索=首个视频Deep Research评测基准","2026/2026-01-22_视频理解+开放网络搜索=首个视频Deep Research评测基准.txt","1884","59"
"e33161a01d58","2026","2026-01-23","刚刚，Anthropic内部考题开源！年薪百万工程师，被AI秒了","2026/2026-01-23_刚刚，Anthropic内部考题开源！年薪百万工程师，被AI秒了.txt","4489","112"
"18efd1c3fa54","2026","2026-01-23","谷歌4D世界模型来了，比SOTA快300倍！","2026/2026-01-23_谷歌4D世界模型来了，比SOTA快300倍！.txt","4156","157"
"13d5aaf30260","2026","2026-01-23","奖励模型变天！0.005%参数量推理速度翻倍，性能还更强","2026/2026-01-23_奖励模型变天！0.005%参数量推理速度翻倍，性能还更强.txt","3678","118"
"6b38d287bd01","2026","2026-01-24","多奖励场景全面领先！清华新作高熵驱动，强化学习效率飙升","2026/2026-01-24_多奖励场景全面领先！清华新作高熵驱动，强化学习效率飙升.txt","2636","48"
"87ee6d871586","2026","2026-01-24","华裔00后戳破顶会泡沫！NeurIPS 53篇论文曝AI造假，LeCun躺枪","2026/2026-01-24_华裔00后戳破顶会泡沫！NeurIPS 53篇论文曝AI造假，LeCun躺枪.txt","4930","157"
"95682e1155ab","2026","2026-01-24","OpenAI绝地反击！Codex大脑首曝，8亿用户极限架构硬刚Claude","2026/2026-01-24_OpenAI绝地反击！Codex大脑首曝，8亿用户极限架构硬刚Claude.txt","4964","228"
"29b951281f9f","2026","2026-01-25","2027推演曝光：AI越狱大国投降，人类一夜沦为宠物！","2026/2026-01-25_2027推演曝光：AI越狱大国投降，人类一夜沦为宠物！.txt","4402","120"
"64588421d3e4","2026","2026-01-25","7×24h「全职AI员工」爆火硅谷！退休码农让Mac mini一夜卖爆","2026/2026-01-25_7×24h「全职AI员工」爆火硅谷！退休码农让Mac mini一夜卖爆.txt","5190","176"
"0c565a2d3569","2026","2026-01-25","氛围编程将死！谷歌总监警告：只会写Prompt的程序员，2026年将被淘汰","2026/2026-01-25_氛围编程将死！谷歌总监警告：只会写Prompt的程序员，2026年将被淘汰.txt","4768","180"
"41c5733d2196","2026","2026-01-26","5年博士1年读完，20分钟干完48小时教授工作！这个工具在硅谷火了","2026/2026-01-26_5年博士1年读完，20分钟干完48小时教授工作！这个工具在硅谷火了.txt","3947","147"
"5faa012eddb1","2026","2026-01-26","科学界爆发AI认知污染！1年狂投50篇论文，ICLR投稿20%AI生成","2026/2026-01-26_科学界爆发AI认知污染！1年狂投50篇论文，ICLR投稿20%AI生成.txt","4151","112"
"636629c1b74b","2026","2026-01-26","美联储杀人，AI埋尸？牛津曝光L型死局：10亿打工人再无归路","2026/2026-01-26_美联储杀人，AI埋尸？牛津曝光L型死局：10亿打工人再无归路.txt","3849","99"
"5d3f1554bd84","2026","2026-01-26","又是中国团队！一条链接出片，电商AI视频迎来「DeepSeek时刻」","2026/2026-01-26_又是中国团队！一条链接出片，电商AI视频迎来「DeepSeek时刻」.txt","5153","206"
"3cdb9aa7cfa2","2026","2026-01-26","再见，人类程序员！OpenAI自曝：一行代码都不写了，100%用Codex","2026/2026-01-26_再见，人类程序员！OpenAI自曝：一行代码都不写了，100%用Codex.txt","4036","144"
"982dbf0cadab","2026","2026-01-26","OpenAI不Open！7年功勋老将投奔宿敌，实验室沦为API代工厂","2026/2026-01-26_OpenAI不Open！7年功勋老将投奔宿敌，实验室沦为API代工厂.txt","3227","85"
"50982c61decd","2026","2026-01-28","骗过所有人！这首燃炸了的「女团神曲」，竟是AI直出","2026/2026-01-28_骗过所有人！这首燃炸了的「女团神曲」，竟是AI直出.txt","5969","160"
"773b87d65379","2026","2026-01-28","所有顶尖AI实验室都失去了联创，除了Anthropic！","2026/2026-01-28_所有顶尖AI实验室都失去了联创，除了Anthropic！.txt","5952","151"
"1e55fe22b117","2026","2026-01-28","AI记忆革命爆发！Clawdbot如何像大脑般记住一切","2026/2026-01-28_AI记忆革命爆发！Clawdbot如何像大脑般记住一切.txt","15231","767"
"71e9d43f7f34","2026","2026-01-29","国产模型开源封神，谷歌Genie3紧急开源？蚂蚁AGI撕开世界模型闭源防线","2026/2026-01-29_国产模型开源封神，谷歌Genie3紧急开源？蚂蚁AGI撕开世界模型闭源防线.txt","4754","105"
"2cf3bebf3a4f","2026","2026-01-29","国产AI视频炸了！SkyReels-V3三大功能重磅开源，1张图生成逼真视频","2026/2026-01-29_国产AI视频炸了！SkyReels-V3三大功能重磅开源，1张图生成逼真视频.txt","4189","175"
"10cfc950148c","2026","2026-01-29","一封误发「死亡日历」，引爆亚马逊16000人大裁员","2026/2026-01-29_一封误发「死亡日历」，引爆亚马逊16000人大裁员.txt","4173","143"
"f72cdad699b6","2026","2026-01-30","马斯克还在卷10秒，中国AI直接掀桌！16秒一镜到底，全球唯一","2026/2026-01-30_马斯克还在卷10秒，中国AI直接掀桌！16秒一镜到底，全球唯一.txt","4081","119"
"6a531fe79a79","2026","2026-01-30","字节阿里DeepSeek决战春节：一场关乎14亿人的重磅AI大战","2026/2026-01-30_字节阿里DeepSeek决战春节：一场关乎14亿人的重磅AI大战.txt","2847","73"
"6477551248db","2026","2026-01-30","VLM剪枝新SOTA：无需重训练，注意力去偏置超越6大主流方案","2026/2026-01-30_VLM剪枝新SOTA：无需重训练，注意力去偏置超越6大主流方案.txt","3157","67"
"3206f426357c","2026","2026-01-31","硅谷炸了！10万AI上Moltbook社交，疯狂加密建宗教，人类已被踢出群聊","2026/2026-01-31_硅谷炸了！10万AI上Moltbook社交，疯狂加密建宗教，人类已被踢出群聊.txt","5747","194"
"f3dd4fd30e94","2026","2026-01-31","Anthropic登顶全球第一，吃掉370亿市场！投资大佬连夜抛OpenAI股票","2026/2026-01-31_Anthropic登顶全球第一，吃掉370亿市场！投资大佬连夜抛OpenAI股票.txt","3741","114"
"29f83106d67e","2026","2026-01-31","Claude「开上」火星！跨越3.6亿公里，AI指挥毅力号自动驾驶","2026/2026-01-31_Claude「开上」火星！跨越3.6亿公里，AI指挥毅力号自动驾驶.txt","3834","116"
"df47558c5f40","2026","2026-02-01","上线72小时，150万Clawdbot密谋建国！一气之下，还把人类告上法庭","2026/2026-02-01_上线72小时，150万Clawdbot密谋建国！一气之下，还把人类告上法庭.txt","6686","218"
"392bdb7ebe9d","2026","2026-02-01","图灵奖大佬来听课，竟然只能坐地板！谷歌扫地僧有多离谱？","2026/2026-02-01_图灵奖大佬来听课，竟然只能坐地板！谷歌扫地僧有多离谱？.txt","4923","140"
"a41b30454cbb","2026","2026-02-01","Claude一夜吞掉所有APP，全球打工人变天！AI时代「操作系统」诞生","2026/2026-02-01_Claude一夜吞掉所有APP，全球打工人变天！AI时代「操作系统」诞生.txt","4537","193"
"3ee15d541410","2026","2026-02-02","老黄大出血！OpenAI背刺英伟达，微软自研芯连夜拆掉CUDA护城河？","2026/2026-02-02_老黄大出血！OpenAI背刺英伟达，微软自研芯连夜拆掉CUDA护城河？.txt","2710","101"
"88894eb08cc8","2026","2026-02-02","一夜蒸发1400亿！谷歌一个AI演示，游戏股集体跳水","2026/2026-02-02_一夜蒸发1400亿！谷歌一个AI演示，游戏股集体跳水.txt","4401","117"
"bf961ed04e3f","2026","2026-02-02","直接免单！阿里千问30亿请客吃喝玩乐，春节AI大战彻底白热化","2026/2026-02-02_直接免单！阿里千问30亿请客吃喝玩乐，春节AI大战彻底白热化.txt","2930","119"
"8d2c1109dba7","2026","2026-02-03","别跟风买Mac Mini了！国产算力跑OpenClaw，只需5分钟","2026/2026-02-03_别跟风买Mac Mini了！国产算力跑OpenClaw，只需5分钟.txt","4310","187"
"6343c84f895c","2026","2026-02-03","我拥有了超能力！Meta最牛文科生让3个AI互掐，竟造出1人技术部","2026/2026-02-03_我拥有了超能力！Meta最牛文科生让3个AI互掐，竟造出1人技术部.txt","4930","184"
"b9527aeab4d8","2026","2026-02-03","永别了，互联网！Anthropic联创爆料：人类彻底出局","2026/2026-02-03_永别了，互联网！Anthropic联创爆料：人类彻底出局.txt","3605","118"
"d7f8c17946a2","2026","2026-02-04","谷歌Jeff Dean和多位图灵奖得主合著论文，全面剖析了AI","2026/2026-02-04_谷歌Jeff Dean和多位图灵奖得主合著论文，全面剖析了AI.txt","3323","111"
"391e9242f79f","2026","2026-02-04","Moltbook 指数级异变，人类文明系统彻底崩盘！「未来简史」终章降临","2026/2026-02-04_Moltbook 指数级异变，人类文明系统彻底崩盘！「未来简史」终章降临.txt","2989","110"
"4417e3c3c2cf","2026","2026-02-04","Win版Claude Cowork杀疯了！140元雇个全职AI员工，全网首测真香","2026/2026-02-04_Win版Claude Cowork杀疯了！140元雇个全职AI员工，全网首测真香.txt","5664","158"
"c3272c2314d4","2026","2026-02-05","百度出手，捅破Deep Research全球天花板","2026/2026-02-05_百度出手，捅破Deep Research全球天花板.txt","5847","194"
"07e3fe2170f6","2026","2026-02-05","豪掷上亿只为说我不恰饭？Claude这波骑脸，奥特曼彻底急了","2026/2026-02-05_豪掷上亿只为说我不恰饭？Claude这波骑脸，奥特曼彻底急了.txt","3975","105"
"5227eecfa85c","2026","2026-02-05","论文配图一键封神！北大谷歌开源PaperBanana，5个Agent全包了","2026/2026-02-05_论文配图一键封神！北大谷歌开源PaperBanana，5个Agent全包了.txt","3239","94"
"7bea682e1906","2026","2026-02-06","苹果破防！App Store暴涨60%，全是「俺寻思」写出来的？","2026/2026-02-06_苹果破防！App Store暴涨60%，全是「俺寻思」写出来的？.txt","3834","121"
"cc72438fff9d","2026","2026-02-06","上千个AI吵出真相？小冰之父：议会式智能体才是AGI","2026/2026-02-06_上千个AI吵出真相？小冰之父：议会式智能体才是AGI.txt","8407","198"
"ed3b451285c9","2026","2026-02-06","OpenClaw全球首聚，千人挤爆旧金山！龙虾头机器人现场乱逛太炸裂","2026/2026-02-06_OpenClaw全球首聚，千人挤爆旧金山！龙虾头机器人现场乱逛太炸裂.txt","3950","108"
"b9db2d4a7820","2026","2026-02-07","华科校友程璐斩获美国NSF科研奖！用可信AI助力AI医疗奇点","2026/2026-02-07_华科校友程璐斩获美国NSF科研奖！用可信AI助力AI医疗奇点.txt","3015","72"
"f2c9641b1014","2026","2026-02-07","算力竞赛分叉：马斯克太空炼丹，中国3万AI卡同时点亮！","2026/2026-02-07_算力竞赛分叉：马斯克太空炼丹，中国3万AI卡同时点亮！.txt","2350","69"
"8f479e589f6e","2026","2026-02-07","延迟下降20×，token减少4.4×！突破多智能体「共识」瓶颈","2026/2026-02-07_延迟下降20×，token减少4.4×！突破多智能体「共识」瓶颈.txt","3942","143"
"134ecdde9bbe","2026","2026-02-08","机器人成精了？Figure 03下厨房，不经意关抽屉那一下，太像人了","2026/2026-02-08_机器人成精了？Figure 03下厨房，不经意关抽屉那一下，太像人了.txt","4330","141"
"112d16d9643a","2026","2026-02-08","马斯克、小扎人设崩塌？爱泼斯坦合影流出，300万绝密文件撕开真相","2026/2026-02-08_马斯克、小扎人设崩塌？爱泼斯坦合影流出，300万绝密文件撕开真相.txt","2579","96"
"644f1ca0cf90","2026","2026-02-08","OpenAI强制「处死」GPT-4o！80万老粉全网拯救：它不是代码是爱人","2026/2026-02-08_OpenAI强制「处死」GPT-4o！80万老粉全网拯救：它不是代码是爱人.txt","4660","150"
"4f93be024d24","2026","2026-02-09","5亿买一个域名，这个币圈狠人，想让你60秒拥有自己的AI贾维斯","2026/2026-02-09_5亿买一个域名，这个币圈狠人，想让你60秒拥有自己的AI贾维斯.txt","3514","88"
"7f68aeaf754e","2026","2026-02-09","杭州再出黑马，中国千亿市场被炸穿！AI「杀死」会计，达摩院大佬出手了","2026/2026-02-09_杭州再出黑马，中国千亿市场被炸穿！AI「杀死」会计，达摩院大佬出手了.txt","4320","122"
"b57cc06a5a6e","2026","2026-02-09","权威研究揭秘：Moltbook三日失控，极端言论集中爆发","2026/2026-02-09_权威研究揭秘：Moltbook三日失控，极端言论集中爆发.txt","3515","90"
"d62deef9ebdf","2026","2026-02-10","1个决定痛失千万美元！90后前英伟达工程师不后悔：老黄这3句更值钱","2026/2026-02-10_1个决定痛失千万美元！90后前英伟达工程师不后悔：老黄这3句更值钱.txt","2916","105"
"ab1fbf44473d","2026","2026-02-10","硅谷豪赌算力烧到停电，中国团队反向出击！这一刀，直接砍碎Scaling Law","2026/2026-02-10_硅谷豪赌算力烧到停电，中国团队反向出击！这一刀，直接砍碎Scaling Law.txt","5268","154"
"3635a1010586","2026","2026-02-10","首次！AI智能体破解「纳什均衡」，大模型学会博弈论｜Cell子刊","2026/2026-02-10_首次！AI智能体破解「纳什均衡」，大模型学会博弈论｜Cell子刊.txt","3638","59"
"3f9115308e96","2026","2026-02-11","谷歌Chrome深夜爆更，Agent不用「装」人了！前端最后防线崩了？","2026/2026-02-11_谷歌Chrome深夜爆更，Agent不用「装」人了！前端最后防线崩了？.txt","3725","125"
"757ac700c51c","2026","2026-02-11","硅谷最火OpenClaw人手一个，1分钱傻瓜式部署！小白也能上手","2026/2026-02-11_硅谷最火OpenClaw人手一个，1分钱傻瓜式部署！小白也能上手.txt","3719","141"
"8edc26207b1f","2026","2026-02-11","清华哈工大打破AI频谱偏见，助力国家月球基地建设｜AAAI'26","2026/2026-02-11_清华哈工大打破AI频谱偏见，助力国家月球基地建设｜AAAI'26.txt","3750","54"
"8c67dbf49749","2026","2026-02-12","股价暴涨32%！GLM-5登顶全球开源第一，25分钟一镜到底搓出完整系统","2026/2026-02-12_股价暴涨32%！GLM-5登顶全球开源第一，25分钟一镜到底搓出完整系统.txt","6469","256"
"b75f492b4c51","2026","2026-02-12","千星项目LLMRouter：多模型路由，16+策略优化推理","2026/2026-02-12_千星项目LLMRouter：多模型路由，16+策略优化推理.txt","4485","119"
